Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit ,date,date_order,date_ship,Temps de traitements Commande-Livraison (Jours)
45928,114781,201611,2016,11,1,10:16,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1158,Africa,North Africa,Algeria�,Puerto Rico,2016,11,5,Standard Class,4,200,  -  ,125,01/11/2016,01/11/2016,05/11/2016,4
45933,114789,201605,2016,5,8,12:26,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10379,Pacific Asia,West Asia,Turkey,USA,2016,5,13,Second Class,2,100,0.02,125,08/05/2016,08/05/2016,13/05/2016,5
45935,114796,201611,2016,11,1,12:43,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3638,Pacific Asia,West Asia,Israel�,Puerto Rico,2016,11,7,Second Class,2,300,0.06,150,01/11/2016,01/11/2016,07/11/2016,6
45936,114798,201605,2016,5,10,17:21,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2551,Pacific Asia,West Asia,Israel�,Puerto Rico,2016,5,16,Second Class,2,100,0.09,125,10/05/2016,10/05/2016,16/05/2016,6
45938,114807,201610,2016,10,29,03:26,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11413,Pacific Asia,West Asia,Israel�,USA,2016,10,29,Same Day,3,130,0.02,65,29/10/2016,29/10/2016,29/10/2016,0
45941,114820,201611,2016,11,10,06:13,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5994,Africa,Central Africa,Cameroon,Puerto Rico,2016,11,14,First Class,1,130,  -  ,65,10/11/2016,10/11/2016,14/11/2016,4
45943,114823,201605,2016,5,12,01:34,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5448,Europe,Eastern Europe,Russia,USA,2016,5,15,First Class,1,100,0.01,125,12/05/2016,12/05/2016,15/05/2016,3
45945,114828,201501,2015,1,5,18:12,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4207,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2016,7,25,First Class,1,240,  -  ,147,05/01/2015,05/01/2015,25/07/2016,567
45946,114829,201611,2016,11,1,16:34,4,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,6517,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2017,3,21,Second Class,2,100,0.07,60,01/11/2016,01/11/2016,21/03/2017,140
45948,114837,201611,2016,11,1,17:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1268,Pacific Asia,West Asia,Iraq,Puerto Rico,2016,11,5,Second Class,2,400,0.17,200,01/11/2016,01/11/2016,05/11/2016,4
45951,114840,201509,2015,9,29,10:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3133,Africa,Central Africa,Cameroon,USA,2015,10,1,First Class,1,400,0.16,200,29/09/2015,29/09/2015,01/10/2015,2
45953,114849,201611,2016,11,1,19:01,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1738,Africa,North Africa,Egypt,USA,2016,11,5,Standard Class,4,150,0.06,125,01/11/2016,01/11/2016,05/11/2016,4
45956,114854,201604,2016,4,21,02:29,2,Fitness,Baseball & Softball,adidas Kids' F5 Messi FG Soccer Cleat,3896,Africa,North Africa,Morocco,USA,2016,4,23,Standard Class,4,70,0.12,58,21/04/2016,21/04/2016,23/04/2016,2
45958,114855,201611,2016,11,1,20:47,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3830,Europe,Eastern Europe,Poland,Puerto Rico,2017,2,24,Standard Class,4,150,0.2,125,01/11/2016,01/11/2016,24/02/2017,115
45961,114859,201510,2015,10,29,05:00,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10157,Africa,East Africa,Kenya,USA,2015,11,4,Standard Class,4,400,0.09,200,29/10/2015,29/10/2015,04/11/2015,6
45963,114863,201602,2016,2,19,00:28,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7362,Pacific Asia,West Asia,Turkey,USA,2016,2,23,Standard Class,4,50,0.16,125,19/02/2016,19/02/2016,23/02/2016,4
45965,114870,201611,2016,11,1,23:14,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8016,Africa,East Africa,Somalia,USA,2016,11,3,First Class,1,200,0.05,125,01/11/2016,01/11/2016,03/11/2016,2
45966,114872,201608,2016,8,18,02:29,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,337,Africa,East Africa,Somalia,USA,2016,8,22,First Class,1,100,0.07,245,18/08/2016,18/08/2016,22/08/2016,4
45968,114877,201601,2016,1,31,13:59,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8749,Europe,Eastern Europe,Ukraine,USA,2016,2,6,First Class,1,150,0.04,125,31/01/2016,31/01/2016,06/02/2016,6
45971,114884,201611,2016,11,2,01:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1635,Europe,Eastern Europe,Romania,Puerto Rico,2016,11,4,First Class,1,400,0.06,200,02/11/2016,02/11/2016,04/11/2016,2
45973,114890,201611,2016,11,2,02:02,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4308,Africa,East Africa,Kenya,USA,2016,11,6,Second Class,2,200,0.07,100,02/11/2016,02/11/2016,06/11/2016,4
45976,114897,201611,2016,11,2,03:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10823,Pacific Asia,West Asia,Iraq,USA,2016,11,4,Standard Class,4,200,0.06,100,02/11/2016,02/11/2016,04/11/2016,2
45978,114904,201503,2015,3,27,04:36,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2358,Africa,Southern Africa,South Africa,USA,2015,3,30,Standard Class,4,50,0.06,125,27/03/2015,27/03/2015,30/03/2015,3
45981,114915,201611,2016,11,2,04:50,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5094,Africa,West Africa,Togo,USA,2016,11,2,Same Day,3,300,0.2,150,02/11/2016,02/11/2016,02/11/2016,0
45983,114919,201611,2016,11,2,05:32,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3220,Africa,Southern Africa,South Africa,USA,2016,11,4,First Class,1,130,0.07,65,02/11/2016,02/11/2016,04/11/2016,2
45985,114926,201503,2015,3,7,07:26,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8075,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2016,2,22,Standard Class,4,130,0.03,65,07/03/2015,07/03/2015,22/02/2016,352
45986,114928,201507,2015,7,21,15:18,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6646,Africa,Central Africa,Democratic Republic of Congo,USA,2015,7,26,Standard Class,4,100,0.25,125,21/07/2015,21/07/2015,26/07/2015,5
45991,114942,201501,2015,1,12,20:07,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2430,North America,Canada,Canada,USA,2015,1,15,Standard Class,4,200,0.07,97,12/01/2015,12/01/2015,15/01/2015,3
45993,114947,201611,2016,11,2,09:02,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6872,North America,Canada,Canada,USA,2016,11,6,Standard Class,4,130,0.01,65,02/11/2016,02/11/2016,06/11/2016,4
45995,114957,201507,2015,7,29,02:20,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4400,Pacific Asia,West Asia,Turkey,Puerto Rico,2015,8,4,Standard Class,4,250,0.02,125,29/07/2015,29/07/2015,04/08/2015,6
45998,114963,201611,2016,11,2,10:47,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5850,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,11,4,First Class,1,130,0.18,65,02/11/2016,02/11/2016,04/11/2016,2
47001,117452,201610,2016,10,17,17:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2083,Pacific Asia,South Asia,Iran,Puerto Rico,2016,10,20,First Class,1,400,0.25,200,17/10/2016,17/10/2016,20/10/2016,3
47005,117462,201611,2016,11,17,03:35,4,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,8205,Europe,Eastern Europe,Poland,Puerto Rico,2016,11,19,First Class,1,80,0.04,47,17/11/2016,17/11/2016,19/11/2016,2
47006,117468,201510,2015,10,7,17:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11816,Europe,Eastern Europe,Poland,USA,2015,10,9,First Class,1,400,0.18,200,07/10/2015,07/10/2015,09/10/2015,2
47008,117476,201512,2015,12,20,11:56,1,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,2755,Europe,Eastern Europe,Poland,USA,2015,12,23,Second Class,2,30,0.07,55,20/12/2015,20/12/2015,23/12/2015,3
47011,117484,201512,2015,12,29,15:15,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10811,Pacific Asia,West Asia,Iraq,Puerto Rico,2016,1,2,Standard Class,4,130,0.06,65,29/12/2015,29/12/2015,02/01/2016,4
47013,117493,201611,2016,11,17,06:23,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3077,Pacific Asia,Eastern Asia,Mongolia,USA,2016,11,21,Second Class,2,240,0.01,147,17/11/2016,17/11/2016,21/11/2016,4
47015,117500,201603,2016,3,7,22:20,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1298,Pacific Asia,West Asia,Turkey,USA,2016,3,9,First Class,1,200,0.03,125,07/03/2016,07/03/2016,09/03/2016,2
47016,117507,201601,2016,1,22,16:16,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1848,Pacific Asia,West Asia,Turkey,USA,2016,1,28,Standard Class,4,130,  -  ,65,22/01/2016,22/01/2016,28/01/2016,6
47018,117513,201611,2016,11,17,08:08,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6894,Europe,Eastern Europe,Poland,USA,2016,11,21,Second Class,2,100,0.2,125,17/11/2016,17/11/2016,21/11/2016,4
47025,117526,201610,2016,10,20,10:17,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6160,Africa,East Africa,Madagascar,USA,2016,10,22,First Class,1,100,0.2,125,20/10/2016,20/10/2016,22/10/2016,2
47026,117528,201611,2016,11,17,10:57,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5123,Europe,Southern Europe,Albania,USA,2016,11,19,Second Class,2,250,0.18,125,17/11/2016,17/11/2016,19/11/2016,2
47031,117545,201611,2016,11,17,12:42,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4661,Europe,Eastern Europe,Poland,USA,2016,11,19,Second Class,2,250,0.17,125,17/11/2016,17/11/2016,19/11/2016,2
47033,117547,201601,2016,1,24,13:07,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8505,Africa,West Africa,Nigeria,USA,2016,3,25,Second Class,2,400,0.06,200,24/01/2016,24/01/2016,25/03/2016,61
47035,117555,201704,2017,4,2,06:33,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5277,Africa,West Africa,Nigeria,Puerto Rico,2017,4,8,Standard Class,4,400,0.04,200,02/04/2017,02/04/2017,08/04/2017,6
47036,117556,201506,2015,6,27,13:35,3,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,11801,Europe,Eastern Europe,Ukraine,USA,2015,7,3,Second Class,2,75,0.03,59,27/06/2015,27/06/2015,03/07/2015,6
47038,117562,201611,2016,11,17,15:09,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4938,Pacific Asia,West Asia,Iraq,USA,2017,4,28,Standard Class,4,130,0.16,65,17/11/2016,17/11/2016,28/04/2017,162
47041,117572,201610,2016,10,30,16:34,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,7575,Pacific Asia,West Asia,Saudi Arabia,USA,2016,11,4,Standard Class,4,60,0.07,44,30/10/2016,30/10/2016,04/11/2016,5
47043,117577,201611,2016,11,17,16:54,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7021,Pacific Asia,West Asia,Saudi Arabia,Puerto Rico,2016,11,21,Standard Class,4,200,0.04,100,17/11/2016,17/11/2016,21/11/2016,4
47045,117585,201611,2016,11,7,04:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12207,Pacific Asia,West Asia,Saudi Arabia,USA,2016,11,10,Standard Class,4,400,0.2,200,07/11/2016,07/11/2016,10/11/2016,3
47046,117587,201512,2015,12,27,10:42,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2935,North America,Canada,Canada,USA,2015,12,29,Second Class,2,250,0.16,125,27/12/2015,27/12/2015,29/12/2015,2
47051,117597,201608,2016,8,28,02:28,1,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,4234,Pacific Asia,West Asia,Turkey,USA,2016,12,17,First Class,1,25,0.13,60,28/08/2016,28/08/2016,17/12/2016,111
47053,117606,201603,2016,3,11,00:37,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8962,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,3,14,Second Class,2,130,0.06,65,11/03/2016,11/03/2016,14/03/2016,3
47055,117609,201611,2016,11,17,21:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2268,Africa,North Africa,Morocco,USA,2016,11,23,Second Class,2,400,0.17,200,17/11/2016,17/11/2016,23/11/2016,6
47056,117610,201611,2016,11,17,21:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6620,Africa,North Africa,Morocco,USA,2016,11,19,Standard Class,4,400,0.16,200,17/11/2016,17/11/2016,19/11/2016,2
47058,117616,201601,2016,1,17,20:18,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3479,Pacific Asia,Central Asia,Uzbekistan,USA,2016,1,22,Standard Class,4,50,0.1,125,17/01/2016,17/01/2016,22/01/2016,5
47061,117628,201508,2015,8,2,19:29,4,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,6082,Pacific Asia,Central Asia,Uzbekistan,USA,2015,8,4,First Class,1,208,0.25,100,02/08/2015,02/08/2015,04/08/2015,2
47063,117636,201610,2016,10,14,18:00,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8800,Pacific Asia,Central Asia,Uzbekistan,Puerto Rico,2016,10,17,Standard Class,4,200,0.01,125,14/10/2016,14/10/2016,17/10/2016,3
47065,117639,201511,2015,11,12,07:26,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6806,Pacific Asia,South Asia,Iran,Puerto Rico,2015,11,14,Standard Class,4,200,0.16,97,12/11/2015,12/11/2015,14/11/2015,2
47066,117644,201611,2016,11,18,00:57,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1780,Pacific Asia,South Asia,Iran,Puerto Rico,2016,11,20,Standard Class,4,100,0.16,125,18/11/2016,18/11/2016,20/11/2016,2
47068,117647,201611,2016,11,18,01:40,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,477,Pacific Asia,South Asia,Iran,Puerto Rico,2016,11,22,Standard Class,4,200,0.2,100,18/11/2016,18/11/2016,22/11/2016,4
47071,117652,201611,2016,11,18,02:43,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6939,Europe,Eastern Europe,Poland,Puerto Rico,2016,11,20,Standard Class,4,100,0.15,125,18/11/2016,18/11/2016,20/11/2016,2
47073,117656,201611,2016,11,18,03:25,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1970,Pacific Asia,West Asia,Iraq,Puerto Rico,2016,11,22,Standard Class,4,100,0.13,125,18/11/2016,18/11/2016,22/11/2016,4
47075,117658,201511,2015,11,9,09:43,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9447,Africa,Central Africa,Democratic Republic of Congo,USA,2015,11,12,Standard Class,4,100,0.13,125,09/11/2015,09/11/2015,12/11/2015,3
47076,117659,201611,2016,11,18,04:28,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3204,Europe,Southern Europe,Macedonia,Puerto Rico,2017,1,4,Standard Class,4,50,0.06,125,18/11/2016,18/11/2016,04/01/2017,47
47078,117663,201702,2017,2,25,09:03,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11505,Africa,East Africa,Mozambique,USA,2017,2,27,Standard Class,4,250,  -  ,125,25/02/2017,25/02/2017,27/02/2017,2
47081,117668,201611,2016,11,18,06:13,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12143,Africa,East Africa,Zimbabwe,Puerto Rico,2016,11,20,Standard Class,4,200,0.17,100,18/11/2016,18/11/2016,20/11/2016,2
47085,117675,201601,2016,1,2,08:14,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5251,Africa,West Africa,Nigeria,Puerto Rico,2016,1,5,Standard Class,4,300,0.06,245,02/01/2016,02/01/2016,05/01/2016,3
47086,117680,201611,2016,11,18,07:58,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6932,Africa,West Africa,Nigeria,USA,2016,11,20,Standard Class,4,300,0.2,150,18/11/2016,18/11/2016,20/11/2016,2
47088,117683,201611,2016,11,18,08:40,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6889,Pacific Asia,West Asia,Turkey,USA,2016,12,1,Second Class,2,130,0.25,65,18/11/2016,18/11/2016,01/12/2016,13
47091,117693,201611,2016,11,18,09:43,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2236,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,11,20,Standard Class,4,50,0.03,125,18/11/2016,18/11/2016,20/11/2016,2
47093,117697,201611,2016,11,18,10:25,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8737,Europe,Western Europe,Austria,USA,2016,11,22,Standard Class,4,130,0.2,65,18/11/2016,18/11/2016,22/11/2016,4
47095,117706,201510,2015,10,31,03:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4758,Africa,Southern Africa,South Africa,USA,2015,11,3,Standard Class,4,400,0.17,200,31/10/2015,31/10/2015,03/11/2015,3
47096,117709,201603,2016,3,2,20:46,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1151,Pacific Asia,South Asia,Iran,Puerto Rico,2016,3,4,Standard Class,4,180,0.13,147,02/03/2016,02/03/2016,04/03/2016,2
47098,117712,201611,2016,11,18,12:10,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2127,Pacific Asia,South Asia,Iran,USA,2016,11,20,First Class,1,300,0.16,150,18/11/2016,18/11/2016,20/11/2016,2
47203,117983,201611,2016,11,20,00:57,5,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,1723,Africa,West Africa,Nigeria,USA,2016,12,1,Standard Class,4,175,0.1,66,20/11/2016,20/11/2016,01/12/2016,11
47205,117986,201611,2016,11,20,01:39,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9895,Africa,West Africa,Nigeria,USA,2016,11,22,First Class,1,100,0.09,125,20/11/2016,20/11/2016,22/11/2016,2
47208,117994,201507,2015,7,17,19:10,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9352,Africa,West Africa,Nigeria,USA,2015,7,19,Standard Class,4,150,0.07,125,17/07/2015,17/07/2015,19/07/2015,2
47211,117999,201611,2016,11,20,03:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11778,Pacific Asia,West Asia,Saudi Arabia,USA,2016,11,22,Standard Class,4,400,0.04,200,20/11/2016,20/11/2016,22/11/2016,2
47213,118008,201502,2015,2,23,19:43,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8304,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2015,2,24,First Class,1,240,0.02,147,23/02/2015,23/02/2015,24/02/2015,1
47215,118014,201510,2015,10,6,10:49,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5399,Africa,Central Africa,Angola,Puerto Rico,2015,11,23,Second Class,2,100,0.02,125,06/10/2015,06/10/2015,23/11/2015,48
47216,118017,201609,2016,9,28,05:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6554,Africa,West Africa,Nigeria,USA,2016,9,30,First Class,1,200,0.16,100,28/09/2016,28/09/2016,30/09/2016,2
47218,118028,201507,2015,7,2,07:27,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4202,Africa,West Africa,Nigeria,USA,2015,7,8,Standard Class,4,130,0.12,65,02/07/2015,02/07/2015,08/07/2015,6
47223,118036,201611,2016,11,20,07:58,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5538,Africa,East Africa,Kenya,USA,2016,11,20,Same Day,3,100,0.05,125,20/11/2016,20/11/2016,20/11/2016,0
47225,118043,201610,2016,10,30,20:26,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2584,Africa,East Africa,Kenya,Puerto Rico,2016,10,31,Second Class,2,400,0.25,200,30/10/2016,30/10/2016,31/10/2016,1
47226,118044,201611,2016,11,20,09:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6786,Africa,West Africa,Ben�n,USA,2016,11,22,Second Class,2,400,0.2,200,20/11/2016,20/11/2016,22/11/2016,2
47228,118051,201611,2016,11,20,09:43,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10658,North America,Canada,Canada,Puerto Rico,2016,11,24,Second Class,2,200,0.06,97,20/11/2016,20/11/2016,24/11/2016,4
47231,118064,201611,2016,11,20,10:46,1,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,10462,Africa,East Africa,Tanzania,USA,2016,11,22,Standard Class,4,52,0.06,122,20/11/2016,20/11/2016,22/11/2016,2
47233,118069,201611,2016,11,20,11:28,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4199,Africa,East Africa,Tanzania,USA,2016,11,24,Standard Class,4,60,0.02,147,20/11/2016,20/11/2016,24/11/2016,4
47235,118073,201611,2016,11,20,12:10,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11968,Pacific Asia,West Asia,Syria,Puerto Rico,2016,11,26,Standard Class,4,200,0.01,125,20/11/2016,20/11/2016,26/11/2016,6
47236,118074,201606,2016,6,12,20:37,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2154,Africa,West Africa,Sierra Leona,USA,2016,6,18,Standard Class,4,60,0.01,147,12/06/2016,12/06/2016,18/06/2016,6
47238,118081,201611,2016,11,20,13:13,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10214,Africa,North Africa,Egypt,Puerto Rico,2016,11,24,Standard Class,4,130,0.02,65,20/11/2016,20/11/2016,24/11/2016,4
47241,118086,201608,2016,8,26,23:51,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6927,Africa,North Africa,Morocco,USA,2016,8,29,First Class,1,100,0.18,245,26/08/2016,26/08/2016,29/08/2016,3
47243,118097,201502,2015,2,8,11:30,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12308,Africa,East Africa,Zambia,USA,2015,2,10,First Class,1,400,0.12,200,08/02/2015,08/02/2015,10/02/2015,2
47245,118102,201610,2016,10,17,04:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9804,Africa,East Africa,Zambia,USA,2016,10,23,Standard Class,4,250,0.1,125,17/10/2016,17/10/2016,23/10/2016,6
47248,118108,201611,2016,11,20,16:43,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10432,Africa,East Africa,Zambia,USA,2016,11,24,Standard Class,4,200,0.09,125,20/11/2016,20/11/2016,24/11/2016,4
47251,118120,201512,2015,12,29,09:39,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11102,Africa,North Africa,Libya,Puerto Rico,2016,1,1,Standard Class,4,150,0.09,125,29/12/2015,29/12/2015,01/01/2016,3
47253,118129,201602,2016,2,11,19:24,4,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,7302,Africa,North Africa,Libya,USA,2016,2,16,First Class,1,100,0.03,58,11/02/2016,11/02/2016,16/02/2016,5
47255,118133,201611,2016,11,20,19:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9038,Africa,North Africa,Morocco,Puerto Rico,2016,11,21,Same Day,3,400,0.07,200,20/11/2016,20/11/2016,21/11/2016,1
47256,118137,201611,2016,11,20,19:31,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11400,Africa,North Africa,Morocco,USA,2016,11,21,Same Day,3,100,0.25,125,20/11/2016,20/11/2016,21/11/2016,1
47261,118158,201611,2016,11,20,21:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6242,Pacific Asia,South Asia,Iran,Puerto Rico,2016,11,22,First Class,1,400,0.04,200,20/11/2016,20/11/2016,22/11/2016,2
47265,118166,201611,2016,11,20,22:41,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9876,Africa,Southern Africa,South Africa,Puerto Rico,2016,11,26,Standard Class,4,130,0.15,65,20/11/2016,20/11/2016,26/11/2016,6
